sheet_id,page,slot,slot_name,image_path,char,yomi,style,note,set,,
花柳春全盛_2,99,2,right_middle,data/images/KAI_p099_02.png,柳,やなぎ,楷書,,花柳春全盛,X,
花柳春全盛_3,99,3,right_bottom,data/images/KAI_p099_03.png,春,はる,楷書,,花柳春全盛,X,
花柳春全盛_4,99,4,left_top,data/images/KAI_p099_04.png,全,ぜん,楷書,,花柳春全盛,X,
花柳春全盛_5,99,5,left_middle,data/images/KAI_p099_05.png,盛,じょう,楷書,,花柳春全盛,X,
竹外茶烟静_1,100,1,right_top,data/images/KAI_p100_01.png,竹,たけ,楷書,,竹外茶烟静,O,
竹外茶烟静_2,100,2,right_middle,data/images/KAI_p100_02.png,外,そと,楷書,,竹外茶烟静,O,
竹外茶烟静_3,100,3,right_bottom,data/images/KAI_p100_03.png,茶,ちゃ,楷書,,竹外茶烟静,O,
竹外茶烟静_4,100,4,left_top,data/images/KAI_p100_04.png,烟,けむり,楷書,,竹外茶烟静,O,
竹外茶烟静_5,100,5,left_middle,data/images/KAI_p100_05.png,静,せい,楷書,,竹外茶烟静,O,
和気洽昌辰_1,101,1,right_top,data/images/KAI_p101_01.png,和,わ,楷書,,和気洽昌辰,X,
和気洽昌辰_2,101,2,right_middle,data/images/KAI_p101_02.png,気,き,楷書,,和気洽昌辰,X,
和気洽昌辰_3,101,3,right_bottom,data/images/KAI_p101_03.png,洽,こう,楷書,,和気洽昌辰,X,
和気洽昌辰_4,101,4,left_top,data/images/KAI_p101_04.png,昌,まさ,楷書,,和気洽昌辰,X,
和気洽昌辰_5,101,5,left_middle,data/images/KAI_p101_05.png,辰,たつ,楷書,,和気洽昌辰,X,
松竹水聲涼_1,102,1,right_top,data/images/KAI_p102_01.png,松,まつ,楷書,,松竹水聲涼,O,
松竹水聲涼_2,102,2,right_middle,data/images/KAI_p102_02.png,竹,たけ,楷書,,松竹水聲涼,O,
松竹水聲涼_3,102,3,right_bottom,data/images/KAI_p102_03.png,水,みず,楷書,,松竹水聲涼,O,
松竹水聲涼_4,102,4,left_top,data/images/KAI_p102_04.png,聲,こえ,楷書,,松竹水聲涼,O,
松竹水聲涼_5,102,5,left_middle,data/images/KAI_p102_05.png,涼,りょう,楷書,,松竹水聲涼,O,
月鎖千門静_1,103,1,right_top,data/images/KAI_p103_01.png,月,がつ,楷書,,月鎖千門静,X,
月鎖千門静_2,103,2,right_middle,data/images/KAI_p103_02.png,鎖,くさり,楷書,,月鎖千門静,X,
月鎖千門静_3,103,3,right_bottom,data/images/KAI_p103_03.png,千,せん,楷書,,月鎖千門静,X,
月鎖千門静_4,103,4,left_top,data/images/KAI_p103_04.png,門,もん,楷書,,月鎖千門静,X,
月鎖千門静_5,103,5,left_middle,data/images/KAI_p103_05.png,静,せい,楷書,,月鎖千門静,X,
風来水面時_1,104,1,right_top,data/images/KAI_p104_01.png,風,かぜ,楷書,,風来水面時,X,
風来水面時_2,104,2,right_middle,data/images/KAI_p104_02.png,来,らい,楷書,,風来水面時,X,
風来水面時_3,104,3,right_bottom,data/images/KAI_p104_03.png,水,みず,楷書,,風来水面時,X,
風来水面時_4,104,4,left_top,data/images/KAI_p104_04.png,面,めん,楷書,,風来水面時,X,
風来水面時_5,104,5,left_middle,data/images/KAI_p104_05.png,時,とき,楷書,,風来水面時,X,
晴窓花氣薫_1,105,1,right_top,data/images/KAI_p105_01.png,晴,せい,楷書,,晴窓花氣薫,X,
晴窓花氣薫_2,105,2,right_middle,data/images/KAI_p105_02.png,窓,まど,楷書,,晴窓花氣薫,X,
晴窓花氣薫_3,105,3,right_bottom,data/images/KAI_p105_03.png,花,はな,楷書,,晴窓花氣薫,X,
晴窓花氣薫_4,105,4,left_top,data/images/KAI_p105_04.png,氣,き,楷書,気,晴窓花氣薫,X,
晴窓花氣薫_5,105,5,left_middle,data/images/KAI_p105_05.png,薫,かおる,楷書,,晴窓花氣薫,X,
味淡有真楽_1,106,1,right_top,data/images/KAI_p106_01.png,味,あじ,楷書,,味淡有真楽,X,
味淡有真楽_2,106,2,right_middle,data/images/KAI_p106_02.png,淡,たん,楷書,,味淡有真楽,X,
味淡有真楽_3,106,3,right_bottom,data/images/KAI_p106_03.png,有,あり,楷書,,味淡有真楽,X,
味淡有真楽_4,106,4,left_top,data/images/KAI_p106_04.png,真,まこと,楷書,,味淡有真楽,X,
味淡有真楽_5,106,5,left_middle,data/images/KAI_p106_05.png,楽,らく,楷書,,味淡有真楽,X,
梅艶昔年枝_1,107,1,right_top,data/images/KAI_p107_01.png,梅,うめ,楷書,,梅艶昔年枝,O,
梅艶昔年枝_2,107,2,right_middle,data/images/KAI_p107_02.png,艶,つや,楷書,,梅艶昔年枝,O,
梅艶昔年枝_3,107,3,right_bottom,data/images/KAI_p107_03.png,昔,むかし,楷書,,梅艶昔年枝,O,
梅艶昔年枝_4,107,4,left_top,data/images/KAI_p107_04.png,年,ねん,楷書,,梅艶昔年枝,O,
梅艶昔年枝_5,107,5,left_middle,data/images/KAI_p107_05.png,枝,えだ,楷書,,梅艶昔年枝,O,
風前鳥語和_1,108,1,right_top,data/images/KAI_p108_01.png,風,かぜ,楷書,,風前鳥語和,X,
風前鳥語和_2,108,2,right_middle,data/images/KAI_p108_02.png,前,まえ,楷書,,風前鳥語和,X,
風前鳥語和_3,108,3,right_bottom,data/images/KAI_p108_03.png,鳥,とり,楷書,,風前鳥語和,X,
風前鳥語和_4,108,4,left_top,data/images/KAI_p108_04.png,語,ご,楷書,,風前鳥語和,X,
風前鳥語和_5,108,5,left_middle,data/images/KAI_p108_05.png,和,わ,楷書,,風前鳥語和,X,
無心得良悟_1,109,1,right_top,data/images/KAI_p109_01.png,無,む,楷書,,無心得良悟,X,
無心得良悟_2,109,2,right_middle,data/images/KAI_p109_02.png,心,こころ,楷書,,無心得良悟,X,
無心得良悟_3,109,3,right_bottom,data/images/KAI_p109_03.png,得,え,楷書,,無心得良悟,X,
無心得良悟_4,109,4,left_top,data/images/KAI_p109_04.png,良,りょう,楷書,,無心得良悟,X,
無心得良悟_5,109,5,left_middle,data/images/KAI_p109_05.png,悟,さとし,楷書,,無心得良悟,X,
松間照新月_1,110,1,right_top,data/images/KAI_p110_01.png,松,まつ,楷書,,松間照新月,X,
松間照新月_2,110,2,right_middle,data/images/KAI_p110_02.png,間,かん,楷書,,松間照新月,X,
松間照新月_3,110,3,right_bottom,data/images/KAI_p110_03.png,照,しょう,楷書,,松間照新月,X,
松間照新月_4,110,4,left_top,data/images/KAI_p110_04.png,新,しん,楷書,,松間照新月,X,
松間照新月_5,110,5,left_middle,data/images/KAI_p110_05.png,月,がつ,楷書,,松間照新月,X,
山光澄我心_1,111,1,right_top,data/images/KAI_p111_01.png,山,やま,楷書,,山光澄我心,X,
山光澄我心_2,111,2,right_middle,data/images/KAI_p111_02.png,光,ひかり,楷書,,山光澄我心,X,
山光澄我心_3,111,3,right_bottom,data/images/KAI_p111_03.png,澄,すみ,楷書,,山光澄我心,X,
山光澄我心_4,111,4,left_top,data/images/KAI_p111_04.png,我,われ,楷書,,山光澄我心,X,
山光澄我心_5,111,5,left_middle,data/images/KAI_p111_05.png,心,こころ,楷書,,山光澄我心,X,
宿雨松篁色_1,112,1,right_top,data/images/KAI_p112_01.png,宿,やど,楷書,,宿雨松篁色,O,
宿雨松篁色_2,112,2,right_middle,data/images/KAI_p112_02.png,雨,あめ,楷書,,宿雨松篁色,O,
宿雨松篁色_3,112,3,right_bottom,data/images/KAI_p112_03.png,松,まつ,楷書,,宿雨松篁色,O,
宿雨松篁色_4,112,4,left_top,data/images/KAI_p112_04.png,篁,たかむら,楷書,,宿雨松篁色,O,
宿雨松篁色_5,112,5,left_middle,data/images/KAI_p112_05.png,色,いろ,楷書,,宿雨松篁色,O,
松花伴鶴飛_1,113,1,right_top,data/images/KAI_p113_01.png,松,まつ,楷書,,松花伴鶴飛,X,
松花伴鶴飛_2,113,2,right_middle,data/images/KAI_p113_02.png,花,はな,楷書,,松花伴鶴飛,X,
松花伴鶴飛_3,113,3,right_bottom,data/images/KAI_p113_03.png,伴,はん,楷書,,松花伴鶴飛,X,
松花伴鶴飛_4,113,4,left_top,data/images/KAI_p113_04.png,鶴,つる,楷書,,松花伴鶴飛,X,
松花伴鶴飛_5,113,5,left_middle,data/images/KAI_p113_05.png,飛,ひ,楷書,,松花伴鶴飛,X,
風静語丹鶴_1,114,1,right_top,data/images/KAI_p114_01.png,風,かぜ,楷書,,風静語丹鶴,X,
風静語丹鶴_2,114,2,right_middle,data/images/KAI_p114_02.png,静,せい,楷書,,風静語丹鶴,X,
風静語丹鶴_3,114,3,right_bottom,data/images/KAI_p114_03.png,語,ご,楷書,,風静語丹鶴,X,
風静語丹鶴_4,114,4,left_top,data/images/KAI_p114_04.png,丹,たん,楷書,,風静語丹鶴,X,
風静語丹鶴_5,114,5,left_middle,data/images/KAI_p114_05.png,鶴,つる,楷書,,風静語丹鶴,X,
緑葉吟風勁_1,115,1,right_top,data/images/KAI_p115_01.png,緑,みどり,楷書,,緑葉吟風勁,X,
緑葉吟風勁_2,115,2,right_middle,data/images/KAI_p115_02.png,葉,は,楷書,,緑葉吟風勁,X,
緑葉吟風勁_3,115,3,right_bottom,data/images/KAI_p115_03.png,吟,ぎん,楷書,,緑葉吟風勁,X,
緑葉吟風勁_4,115,4,left_top,data/images/KAI_p115_04.png,風,かぜ,楷書,,緑葉吟風勁,X,
緑葉吟風勁_5,115,5,left_middle,data/images/KAI_p115_05.png,勁,けい,楷書,,緑葉吟風勁,X,
茶煙永日香_1,116,1,right_top,data/images/KAI_p116_01.png,茶,ちゃ,楷書,,茶煙永日香,O,
茶煙永日香_2,116,2,right_middle,data/images/KAI_p116_02.png,煙,けむり,楷書,,茶煙永日香,O,
茶煙永日香_3,116,3,right_bottom,data/images/KAI_p116_03.png,永,えい,楷書,,茶煙永日香,O,
茶煙永日香_4,116,4,left_top,data/images/KAI_p116_04.png,日,にち,楷書,,茶煙永日香,O,
茶煙永日香_5,116,5,left_middle,data/images/KAI_p116_05.png,香,かおり,楷書,,茶煙永日香,O,
夜深風弄竹_1,117,1,right_top,data/images/KAI_p117_01.png,夜,よる,楷書,,夜深風弄竹,X,
夜深風弄竹_2,117,2,right_middle,data/images/KAI_p117_02.png,深,しん,楷書,,夜深風弄竹,X,
夜深風弄竹_3,117,3,right_bottom,data/images/KAI_p117_03.png,風,かぜ,楷書,,夜深風弄竹,X,
夜深風弄竹_4,117,4,left_top,data/images/KAI_p117_04.png,弄,ろう,楷書,,夜深風弄竹,X,
夜深風弄竹_5,117,5,left_middle,data/images/KAI_p117_05.png,竹,たけ,楷書,,夜深風弄竹,X,
扇動竹花涼_1,118,1,right_top,data/images/KAI_p118_01.png,扇,おうぎ,楷書,,扇動竹花涼,X,
扇動竹花涼_2,118,2,right_middle,data/images/KAI_p118_02.png,動,どう,楷書,,扇動竹花涼,X,
扇動竹花涼_3,118,3,right_bottom,data/images/KAI_p118_03.png,竹,たけ,楷書,,扇動竹花涼,X,
扇動竹花涼_4,118,4,left_top,data/images/KAI_p118_04.png,花,はな,楷書,,扇動竹花涼,X,
扇動竹花涼_5,118,5,left_middle,data/images/KAI_p118_05.png,涼,りょう,楷書,,扇動竹花涼,X,
江白迥聞風_1,119,1,right_top,data/images/KAI_p119_01.png,江,こう,楷書,,江白迥聞風,X,
江白迥聞風_2,119,2,right_middle,data/images/KAI_p119_02.png,白,しろ,楷書,,江白迥聞風,X,
江白迥聞風_3,119,3,right_bottom,data/images/KAI_p119_03.png,迥,けい,楷書,,江白迥聞風,X,
江白迥聞風_4,119,4,left_top,data/images/KAI_p119_04.png,聞,ぶん,楷書,,江白迥聞風,X,
江白迥聞風_5,119,5,left_middle,data/images/KAI_p119_05.png,風,かぜ,楷書,,江白迥聞風,X,
紅葉萬山霜_1,120,1,right_top,data/images/KAI_p120_01.png,紅,くれない,楷書,,紅葉萬山霜,X,
紅葉萬山霜_2,120,2,right_middle,data/images/KAI_p120_02.png,葉,は,楷書,,紅葉萬山霜,X,
紅葉萬山霜_3,120,3,right_bottom,data/images/KAI_p120_03.png,萬,まん,楷書,,紅葉萬山霜,X,
紅葉萬山霜_4,120,4,left_top,data/images/KAI_p120_04.png,山,やま,楷書,,紅葉萬山霜,X,
紅葉萬山霜_5,120,5,left_middle,data/images/KAI_p120_05.png,霜,しも,楷書,,紅葉萬山霜,X,
秋菊清且香_1,121,1,right_top,data/images/KAI_p121_01.png,秋,あき,楷書,,秋菊清且香,X,
秋菊清且香_2,121,2,right_middle,data/images/KAI_p121_02.png,菊,きく,楷書,,秋菊清且香,X,
秋菊清且香_3,121,3,right_bottom,data/images/KAI_p121_03.png,清,きよし,楷書,,秋菊清且香,X,
秋菊清且香_4,121,4,left_top,data/images/KAI_p121_04.png,且,かつ,楷書,,秋菊清且香,X,
秋菊清且香_5,121,5,left_middle,data/images/KAI_p121_05.png,香,かおり,楷書,,秋菊清且香,X,
静者心自妙_1,122,1,right_top,data/images/KAI_p122_01.png,静,せい,楷書,,静者心自妙,O,
静者心自妙_2,122,2,right_middle,data/images/KAI_p122_02.png,者,もの,楷書,,静者心自妙,O,
静者心自妙_3,122,3,right_bottom,data/images/KAI_p122_03.png,心,こころ,楷書,,静者心自妙,O,
静者心自妙_4,122,4,left_top,data/images/KAI_p122_04.png,自,じ,楷書,,静者心自妙,O,
静者心自妙_5,122,5,left_middle,data/images/KAI_p122_05.png,妙,みょう,楷書,,静者心自妙,O,
落花渓氷香_1,123,1,right_top,data/images/KAI_p123_01.png,落,らく,楷書,,落花渓氷香,X,
落花渓氷香_2,123,2,right_middle,data/images/KAI_p123_02.png,花,はな,楷書,,落花渓氷香,X,
落花渓氷香_3,123,3,right_bottom,data/images/KAI_p123_03.png,渓,けい,楷書,,落花渓氷香,X,
落花渓氷香_4,123,4,left_top,data/images/KAI_p123_04.png,氷,こおり,楷書,,落花渓氷香,X,
落花渓氷香_5,123,5,left_middle,data/images/KAI_p123_05.png,香,かおり,楷書,,落花渓氷香,X,
安間日如年_1,124,1,right_top,data/images/KAI_p124_01.png,安,あん,楷書,,安間日如年,X,
安間日如年_2,124,2,right_middle,data/images/KAI_p124_02.png,間,かん,楷書,,安間日如年,X,
安間日如年_3,124,3,right_bottom,data/images/KAI_p124_03.png,日,にち,楷書,,安間日如年,X,
安間日如年_4,124,4,left_top,data/images/KAI_p124_04.png,如,じょ,楷書,,安間日如年,X,
安間日如年_5,124,5,left_middle,data/images/KAI_p124_05.png,年,ねん,楷書,,安間日如年,X,
瑞氣満梅花_1,125,1,right_top,data/images/KAI_p125_01.png,瑞,ずい,楷書,,瑞氣満梅花,O,
瑞氣満梅花_2,125,2,right_middle,data/images/KAI_p125_02.png,氣,き,楷書,気,瑞氣満梅花,O,
瑞氣満梅花_3,125,3,right_bottom,data/images/KAI_p125_03.png,満,まん,楷書,,瑞氣満梅花,O,
瑞氣満梅花_4,125,4,left_top,data/images/KAI_p125_04.png,梅,うめ,楷書,,瑞氣満梅花,O,
瑞氣満梅花_5,125,5,left_middle,data/images/KAI_p125_05.png,花,はな,楷書,,瑞氣満梅花,O,
桃花千歳春_1,126,1,right_top,data/images/KAI_p126_01.png,桃,もも,楷書,,桃花千歳春,O,
桃花千歳春_2,126,2,right_middle,data/images/KAI_p126_02.png,花,はな,楷書,,桃花千歳春,O,
桃花千歳春_3,126,3,right_bottom,data/images/KAI_p126_03.png,千,せん,楷書,,桃花千歳春,O,
桃花千歳春_4,126,4,left_top,data/images/KAI_p126_04.png,歳,とし,楷書,,桃花千歳春,O,
桃花千歳春_5,126,5,left_middle,data/images/KAI_p126_05.png,春,はる,楷書,,桃花千歳春,O,
時雍表昌運_1,127,1,right_top,data/images/KAI_p127_01.png,時,とき,楷書,,時雍表昌運,X,
時雍表昌運_2,127,2,right_middle,data/images/KAI_p127_02.png,雍,よう,楷書,,時雍表昌運,X,
時雍表昌運_3,127,3,right_bottom,data/images/KAI_p127_03.png,表,おもて,楷書,,時雍表昌運,X,
時雍表昌運_4,127,4,left_top,data/images/KAI_p127_04.png,昌,まさ,楷書,,時雍表昌運,X,
時雍表昌運_5,127,5,left_middle,data/images/KAI_p127_05.png,運,うん,楷書,,時雍表昌運,X,
掃雪開松逕_1,128,1,right_top,data/images/KAI_p128_01.png,掃,そう,楷書,,掃雪開松逕,X,
掃雪開松逕_2,128,2,right_middle,data/images/KAI_p128_02.png,雪,ゆき,楷書,,掃雪開松逕,X,
掃雪開松逕_3,128,3,right_bottom,data/images/KAI_p128_03.png,開,かい,楷書,,掃雪開松逕,X,
掃雪開松逕_4,128,4,left_top,data/images/KAI_p128_04.png,松,まつ,楷書,,掃雪開松逕,X,
掃雪開松逕_5,128,5,left_middle,data/images/KAI_p128_05.png,逕,けい,楷書,,掃雪開松逕,X,
安善養徳性_1,129,1,right_top,data/images/KAI_p129_01.png,安,あん,楷書,,安善養徳性,X,
安善養徳性_2,129,2,right_middle,data/images/KAI_p129_02.png,善,ぜん,楷書,,安善養徳性,X,
安善養徳性_3,129,3,right_bottom,data/images/KAI_p129_03.png,養,よう,楷書,,安善養徳性,X,
安善養徳性_4,129,4,left_top,data/images/KAI_p129_04.png,徳,とく,楷書,,安善養徳性,X,
安善養徳性_5,129,5,left_middle,data/images/KAI_p129_05.png,性,せい,楷書,,安善養徳性,X,
鶯語吟修竹_1,130,1,right_top,data/images/KAI_p130_01.png,鶯,うぐいす,楷書,,鶯語吟修竹,X,
鶯語吟修竹_2,130,2,right_middle,data/images/KAI_p130_02.png,語,ご,楷書,,鶯語吟修竹,X,
鶯語吟修竹_3,130,3,right_bottom,data/images/KAI_p130_03.png,吟,ぎん,楷書,,鶯語吟修竹,X,
鶯語吟修竹_4,130,4,left_top,data/images/KAI_p130_04.png,修,おさむ,楷書,,鶯語吟修竹,X,
鶯語吟修竹_5,130,5,left_middle,data/images/KAI_p130_05.png,竹,たけ,楷書,,鶯語吟修竹,X,
春鳥暢歓情_1,131,1,right_top,data/images/KAI_p131_01.png,春,はる,楷書,,春鳥暢歓情,X,
春鳥暢歓情_2,131,2,right_middle,data/images/KAI_p131_02.png,鳥,とり,楷書,,春鳥暢歓情,X,
春鳥暢歓情_3,131,3,right_bottom,data/images/KAI_p131_03.png,暢,のぶ,楷書,,春鳥暢歓情,X,
春鳥暢歓情_4,131,4,left_top,data/images/KAI_p131_04.png,歓,かん,楷書,,春鳥暢歓情,X,
春鳥暢歓情_5,131,5,left_middle,data/images/KAI_p131_05.png,情,じょう,楷書,,春鳥暢歓情,X,
山秋菊葉香_1,132,1,right_top,data/images/KAI_p132_01.png,山,やま,楷書,,山秋菊葉香,X,
山秋菊葉香_2,132,2,right_middle,data/images/KAI_p132_02.png,秋,あき,楷書,,山秋菊葉香,X,
山秋菊葉香_3,132,3,right_bottom,data/images/KAI_p132_03.png,菊,きく,楷書,,山秋菊葉香,X,
山秋菊葉香_4,132,4,left_top,data/images/KAI_p132_04.png,葉,は,楷書,,山秋菊葉香,X,
山秋菊葉香_5,132,5,left_middle,data/images/KAI_p132_05.png,香,かおり,楷書,,山秋菊葉香,X,
茶煮石根泉_1,133,1,right_top,data/images/KAI_p133_01.png,茶,ちゃ,楷書,,茶煮石根泉,X,
茶煮石根泉_2,133,2,right_middle,data/images/KAI_p133_02.png,煮,に,楷書,,茶煮石根泉,X,
茶煮石根泉_3,133,3,right_bottom,data/images/KAI_p133_03.png,石,いし,楷書,,茶煮石根泉,X,
茶煮石根泉_4,133,4,left_top,data/images/KAI_p133_04.png,根,ね,楷書,,茶煮石根泉,X,
茶煮石根泉_5,133,5,left_middle,data/images/KAI_p133_05.png,泉,いずみ,楷書,,茶煮石根泉,X,
吾志在烟霞_1,134,1,right_top,data/images/KAI_p134_01.png,吾,われ,楷書,,吾志在烟霞,X,
吾志在烟霞_2,134,2,right_middle,data/images/KAI_p134_02.png,志,こころざし,楷書,,吾志在烟霞,X,
吾志在烟霞_3,134,3,right_bottom,data/images/KAI_p134_03.png,在,ざい,楷書,,吾志在烟霞,X,
吾志在烟霞_4,134,4,left_top,data/images/KAI_p134_04.png,烟,けむり,楷書,,吾志在烟霞,X,
吾志在烟霞_5,134,5,left_middle,data/images/KAI_p134_05.png,霞,かすみ,楷書,,吾志在烟霞,X,
言温而氣和_1,135,1,right_top,data/images/KAI_p135_01.png,言,げん,楷書,,言温而氣和,O,
言温而氣和_2,135,2,right_middle,data/images/KAI_p135_02.png,温,おん,楷書,,言温而氣和,O,
言温而氣和_3,135,3,right_bottom,data/images/KAI_p135_03.png,而,じ,楷書,,言温而氣和,O,
言温而氣和_4,135,4,left_top,data/images/KAI_p135_04.png,氣,き,楷書,気,言温而氣和,O,
言温而氣和_5,135,5,left_middle,data/images/KAI_p135_05.png,和,わ,楷書,,言温而氣和,O,
竹外茶烟静_1,136,1,right_top,data/images/KAI_p136_01.png,竹,たけ,楷書,,竹外茶烟静,O,
竹外茶烟静_2,136,2,right_middle,data/images/KAI_p136_02.png,外,そと,楷書,,竹外茶烟静,O,
竹外茶烟静_3,136,3,right_bottom,data/images/KAI_p136_03.png,茶,ちゃ,楷書,,竹外茶烟静,O,
竹外茶烟静_4,136,4,left_top,data/images/KAI_p136_04.png,烟,けむり,楷書,,竹外茶烟静,O,
竹外茶烟静_5,136,5,left_middle,data/images/KAI_p136_05.png,静,せい,楷書,,竹外茶烟静,O,
夏潭蔭修竹_1,137,1,right_top,data/images/KAI_p137_01.png,夏,なつ,楷書,,夏潭蔭修竹,X,
夏潭蔭修竹_2,137,2,right_middle,data/images/KAI_p137_02.png,潭,たん,楷書,,夏潭蔭修竹,X,
夏潭蔭修竹_3,137,3,right_bottom,data/images/KAI_p137_03.png,蔭,いん,楷書,,夏潭蔭修竹,X,
夏潭蔭修竹_4,137,4,left_top,data/images/KAI_p137_04.png,修,おさむ,楷書,,夏潭蔭修竹,X,
夏潭蔭修竹_5,137,5,left_middle,data/images/KAI_p137_05.png,竹,たけ,楷書,,夏潭蔭修竹,X,
茶煙永日香_1,138,1,right_top,data/images/KAI_p138_01.png,茶,ちゃ,楷書,,茶煙永日香,O,
茶煙永日香_2,138,2,right_middle,data/images/KAI_p138_02.png,煙,けむり,楷書,,茶煙永日香,O,
茶煙永日香_3,138,3,right_bottom,data/images/KAI_p138_03.png,永,えい,楷書,,茶煙永日香,O,
茶煙永日香_4,138,4,left_top,data/images/KAI_p138_04.png,日,にち,楷書,,茶煙永日香,O,
茶煙永日香_5,138,5,left_middle,data/images/KAI_p138_05.png,香,かおり,楷書,,茶煙永日香,O,
宿雨松篁色_1,139,1,right_top,data/images/KAI_p139_01.png,宿,やど,楷書,,宿雨松篁色,O,
宿雨松篁色_2,139,2,right_middle,data/images/KAI_p139_02.png,雨,あめ,楷書,,宿雨松篁色,O,
宿雨松篁色_3,139,3,right_bottom,data/images/KAI_p139_03.png,松,まつ,楷書,,宿雨松篁色,O,
宿雨松篁色_4,139,4,left_top,data/images/KAI_p139_04.png,篁,たかむら,楷書,,宿雨松篁色,O,
宿雨松篁色_5,139,5,left_middle,data/images/KAI_p139_05.png,色,いろ,楷書,,宿雨松篁色,O,
飲酒全其神_1,140,1,right_top,data/images/KAI_p140_01.png,飲,いん,楷書,,飲酒全其神,X,
飲酒全其神_2,140,2,right_middle,data/images/KAI_p140_02.png,酒,さけ,楷書,,飲酒全其神,X,
飲酒全其神_3,140,3,right_bottom,data/images/KAI_p140_03.png,全,ぜん,楷書,,飲酒全其神,X,
飲酒全其神_4,140,4,left_top,data/images/KAI_p140_04.png,其,その,楷書,,飲酒全其神,X,
飲酒全其神_5,140,5,left_middle,data/images/KAI_p140_05.png,神,かみ,楷書,,飲酒全其神,X,
間居幽事多_1,141,1,right_top,data/images/KAI_p141_01.png,間,かん,楷書,,間居幽事多,X,
間居幽事多_2,141,2,right_middle,data/images/KAI_p141_02.png,居,きょ,楷書,,間居幽事多,X,
間居幽事多_3,141,3,right_bottom,data/images/KAI_p141_03.png,幽,ゆう,楷書,,間居幽事多,X,
間居幽事多_4,141,4,left_top,data/images/KAI_p141_04.png,事,こと,楷書,,間居幽事多,X,
間居幽事多_5,141,5,left_middle,data/images/KAI_p141_05.png,多,た,楷書,,間居幽事多,X,
宿雨松篁色_1,142,1,right_top,data/images/KAI_p142_01.png,宿,やど,楷書,,宿雨松篁色,O,
宿雨松篁色_2,142,2,right_middle,data/images/KAI_p142_02.png,雨,あめ,楷書,,宿雨松篁色,O,
宿雨松篁色_3,142,3,right_bottom,data/images/KAI_p142_03.png,松,まつ,楷書,,宿雨松篁色,O,
宿雨松篁色_4,142,4,left_top,data/images/KAI_p142_04.png,篁,たかむら,楷書,,宿雨松篁色,O,
宿雨松篁色_5,142,5,left_middle,data/images/KAI_p142_05.png,色,いろ,楷書,,宿雨松篁色,O,
初雨芳草新_1,143,1,right_top,data/images/KAI_p143_01.png,初,はつ,楷書,,初雨芳草新,X,
初雨芳草新_2,143,2,right_middle,data/images/KAI_p143_02.png,雨,あめ,楷書,,初雨芳草新,X,
初雨芳草新_3,143,3,right_bottom,data/images/KAI_p143_03.png,芳,ほう,楷書,,初雨芳草新,X,
初雨芳草新_4,143,4,left_top,data/images/KAI_p143_04.png,草,くさ,楷書,,初雨芳草新,X,
初雨芳草新_5,143,5,left_middle,data/images/KAI_p143_05.png,新,しん,楷書,,初雨芳草新,X,
雨収花竹涼_1,144,1,right_top,data/images/KAI_p144_01.png,雨,あめ,楷書,,雨収花竹涼,X,
雨収花竹涼_2,144,2,right_middle,data/images/KAI_p144_02.png,収,しゅう,楷書,,雨収花竹涼,X,
雨収花竹涼_3,144,3,right_bottom,data/images/KAI_p144_03.png,花,はな,楷書,,雨収花竹涼,X,
雨収花竹涼_4,144,4,left_top,data/images/KAI_p144_04.png,竹,たけ,楷書,,雨収花竹涼,X,
雨収花竹涼_5,144,5,left_middle,data/images/KAI_p144_05.png,涼,りょう,楷書,,雨収花竹涼,X,
秋色雁聲邊_1,145,1,right_top,data/images/KAI_p145_01.png,秋,あき,楷書,,秋色雁聲邊,X,
秋色雁聲邊_2,145,2,right_middle,data/images/KAI_p145_02.png,色,いろ,楷書,,秋色雁聲邊,X,
秋色雁聲邊_3,145,3,right_bottom,data/images/KAI_p145_03.png,雁,がん,楷書,,秋色雁聲邊,X,
秋色雁聲邊_4,145,4,left_top,data/images/KAI_p145_04.png,聲,こえ,楷書,,秋色雁聲邊,X,
秋色雁聲邊_5,145,5,left_middle,data/images/KAI_p145_05.png,邊,へん,楷書,辺,秋色雁聲邊,X,
怡然有餘樂_1,146,1,right_top,data/images/KAI_p146_01.png,怡,い,楷書,,怡然有餘樂,X,
怡然有餘樂_2,146,2,right_middle,data/images/KAI_p146_02.png,然,ぜん,楷書,,怡然有餘樂,X,
怡然有餘樂_3,146,3,right_bottom,data/images/KAI_p146_03.png,有,あり,楷書,,怡然有餘樂,X,
怡然有餘樂_4,146,4,left_top,data/images/KAI_p146_04.png,餘,よ,楷書,,怡然有餘樂,X,
怡然有餘樂_5,146,5,left_middle,data/images/KAI_p146_05.png,樂,らく,楷書,,怡然有餘樂,X,
琴書且自娯_1,147,1,right_top,data/images/KAI_p147_01.png,琴,こん,楷書,,琴書且自娯,O,
琴書且自娯_2,147,2,right_middle,data/images/KAI_p147_02.png,書,かき,楷書,,琴書且自娯,O,
琴書且自娯_3,147,3,right_bottom,data/images/KAI_p147_03.png,且,かつ,楷書,,琴書且自娯,O,
琴書且自娯_4,147,4,left_top,data/images/KAI_p147_04.png,自,じ,楷書,,琴書且自娯,O,
琴書且自娯_5,147,5,left_middle,data/images/KAI_p147_05.png,娯,ご,楷書,,琴書且自娯,O,
忘機無物我_1,148,1,right_top,data/images/KAI_p148_01.png,忘,ぼう,楷書,,忘機無物我,O,
